featuretype,country,region,featurecode,featurename,measurecode,use_for_statistics,report_obligation
habitats,ES,ATL,5120,Mountain Cytisus purgans formations,CB01,Yes,mandatory
habitats,ES,ATL,5120,Mountain Cytisus purgans formations,CA04,Yes,mandatory
habitats,ES,ATL,5120,Mountain Cytisus purgans formations,CE01,Yes,mandatory
habitats,ES,ATL,5120,Mountain Cytisus purgans formations,CC03,Yes,mandatory
habitats,ES,ATL,5120,Mountain Cytisus purgans formations,CC07,Yes,mandatory
habitats,ES,MED,5120,Mountain Cytisus purgans formations,CA05,Yes,mandatory
habitats,ES,MED,5120,Mountain Cytisus purgans formations,CB01,Yes,mandatory
habitats,ES,MED,5120,Mountain Cytisus purgans formations,CB05,Yes,mandatory
habitats,ES,MED,5120,Mountain Cytisus purgans formations,CC01,Yes,mandatory
habitats,ES,MED,5120,Mountain Cytisus purgans formations,CH03,Yes,mandatory
habitats,ES,MED,5120,Mountain Cytisus purgans formations,CL01,Yes,mandatory
habitats,FR,ALP,5120,Mountain Cytisus purgans formations,CA03,Yes,mandatory
habitats,FR,ALP,5120,Mountain Cytisus purgans formations,CB01,Yes,mandatory
habitats,FR,ALP,5120,Mountain Cytisus purgans formations,CA16,Yes,mandatory
habitats,FR,MED,5120,Mountain Cytisus purgans formations,CA03,Yes,mandatory
habitats,FR,MED,5120,Mountain Cytisus purgans formations,CA07,Yes,mandatory
habitats,FR,MED,5120,Mountain Cytisus purgans formations,CA04,Yes,mandatory
habitats,FR,MED,5120,Mountain Cytisus purgans formations,CA05,Yes,mandatory
habitats,FR,MED,5120,Mountain Cytisus purgans formations,CA11,Yes,mandatory
habitats,ES,ALP,5120,Mountain Cytisus purgans formations,CA05,Yes,mandatory
habitats,ES,ALP,5120,Mountain Cytisus purgans formations,CB05,Yes,mandatory
habitats,FR,CON,5120,Mountain Cytisus purgans formations,CL01,Yes,mandatory
habitats,IT,CON,5310,Laurus nobilis thickets,CN02,Yes,mandatory
habitats,IT,MED,5310,Laurus nobilis thickets,CN02,Yes,mandatory
habitats,FR,MED,5310,Laurus nobilis thickets,CF01,Yes,mandatory
habitats,MT,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CF03,Yes,mandatory
habitats,MT,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CI03,Yes,mandatory
habitats,ES,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CI03,Yes,mandatory
habitats,ES,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CA05,Yes,mandatory
habitats,ES,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CE01,Yes,mandatory
habitats,ES,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CF01,Yes,mandatory
habitats,ES,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CI05,Yes,mandatory
habitats,ES,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CF12,Yes,mandatory
habitats,ES,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CL02,Yes,mandatory
habitats,ES,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CF03,Yes,mandatory
habitats,ES,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,CS01,Yes,mandatory
habitats,ES,MED,6310,Dehesas with evergreen Quercus spp.,CA01,Yes,mandatory
habitats,ES,MED,6310,Dehesas with evergreen Quercus spp.,CB05,Yes,mandatory
habitats,ES,MED,6310,Dehesas with evergreen Quercus spp.,CI07,Yes,mandatory
habitats,ES,MED,6310,Dehesas with evergreen Quercus spp.,CG10,Yes,mandatory
habitats,ES,MED,6310,Dehesas with evergreen Quercus spp.,CL01,Yes,mandatory
habitats,IT,MED,6310,Dehesas with evergreen Quercus spp.,CA01,Yes,mandatory
habitats,IT,MED,6310,Dehesas with evergreen Quercus spp.,CA03,Yes,mandatory
habitats,IT,MED,6310,Dehesas with evergreen Quercus spp.,CA04,Yes,mandatory
habitats,IT,MED,6310,Dehesas with evergreen Quercus spp.,CA05,Yes,mandatory
habitats,PT,MED,6310,Dehesas with evergreen Quercus spp.,CI07,Yes,mandatory
habitats,PT,MED,6310,Dehesas with evergreen Quercus spp.,CA03,Yes,mandatory
habitats,PT,MED,6310,Dehesas with evergreen Quercus spp.,CA04,Yes,mandatory
habitats,PT,MED,6310,Dehesas with evergreen Quercus spp.,CA08,Yes,mandatory
habitats,PT,MED,6310,Dehesas with evergreen Quercus spp.,CA09,Yes,mandatory
habitats,FR,MED,6310,Dehesas with evergreen Quercus spp.,CA01,No,mandatory
habitats,LT,BOR,6450,Northern boreal alluvial meadows,CF01,Yes,mandatory
habitats,LT,BOR,6450,Northern boreal alluvial meadows,CI03,Yes,mandatory
habitats,LT,BOR,6450,Northern boreal alluvial meadows,CJ03,Yes,mandatory
habitats,LT,BOR,6450,Northern boreal alluvial meadows,CL01,Yes,mandatory
habitats,LT,BOR,6450,Northern boreal alluvial meadows,CA01,Yes,mandatory
habitats,LT,BOR,6450,Northern boreal alluvial meadows,CA03,Yes,mandatory
habitats,LT,BOR,6450,Northern boreal alluvial meadows,CA05,Yes,mandatory
habitats,LT,BOR,6450,Northern boreal alluvial meadows,CA11,Yes,mandatory
habitats,FI,BOR,6450,Northern boreal alluvial meadows,CA04,Yes,mandatory
habitats,FI,BOR,6450,Northern boreal alluvial meadows,CA03,Yes,mandatory
habitats,FI,BOR,6450,Northern boreal alluvial meadows,CA05,Yes,mandatory
habitats,FI,BOR,6450,Northern boreal alluvial meadows,CA10,Yes,mandatory
habitats,FI,BOR,6450,Northern boreal alluvial meadows,CC04,Yes,mandatory
habitats,FI,BOR,6450,Northern boreal alluvial meadows,CB01,Yes,mandatory
habitats,LV,BOR,6450,Northern boreal alluvial meadows,CJ02,Yes,mandatory
habitats,LV,BOR,6450,Northern boreal alluvial meadows,CI01,Yes,mandatory
habitats,LV,BOR,6450,Northern boreal alluvial meadows,CI05,Yes,mandatory
habitats,LV,BOR,6450,Northern boreal alluvial meadows,CA03,Yes,mandatory
habitats,LV,BOR,6450,Northern boreal alluvial meadows,CA04,Yes,mandatory
habitats,LV,BOR,6450,Northern boreal alluvial meadows,CA05,Yes,mandatory
habitats,LV,BOR,6450,Northern boreal alluvial meadows,CA11,Yes,mandatory
habitats,LV,BOR,6450,Northern boreal alluvial meadows,CB01,Yes,mandatory
habitats,LV,BOR,6450,Northern boreal alluvial meadows,CF10,Yes,mandatory
habitats,LV,BOR,6450,Northern boreal alluvial meadows,CA01,Yes,mandatory
habitats,SE,ALP,6450,Northern boreal alluvial meadows,CA03,Yes,mandatory
habitats,SE,ALP,6450,Northern boreal alluvial meadows,CA04,Yes,mandatory
habitats,SE,ALP,6450,Northern boreal alluvial meadows,CA07,Yes,mandatory
habitats,EE,BOR,6450,Northern boreal alluvial meadows,CA04,Yes,mandatory
habitats,EE,BOR,6450,Northern boreal alluvial meadows,CA03,Yes,mandatory
habitats,SE,BOR,6450,Northern boreal alluvial meadows,CA03,Yes,mandatory
habitats,SE,BOR,6450,Northern boreal alluvial meadows,CA04,Yes,mandatory
habitats,SE,BOR,6450,Northern boreal alluvial meadows,CA07,Yes,mandatory
habitats,SE,BOR,7310,Aapa mires,CC01,Yes,mandatory
habitats,SE,BOR,7310,Aapa mires,CC09,Yes,mandatory
habitats,SE,BOR,7310,Aapa mires,CE01,Yes,mandatory
habitats,SE,BOR,7310,Aapa mires,CB14,Yes,mandatory
habitats,SE,ALP,7310,Aapa mires,CC09,Yes,mandatory
habitats,SE,ALP,7310,Aapa mires,CE01,Yes,mandatory
habitats,SE,ALP,7310,Aapa mires,CB14,Yes,mandatory
habitats,SE,ALP,7310,Aapa mires,CC01,Yes,mandatory
habitats,FI,BOR,7310,Aapa mires,CB06,Yes,mandatory
habitats,FI,BOR,7310,Aapa mires,CC02,Yes,mandatory
habitats,FI,BOR,7310,Aapa mires,CB14,Yes,mandatory
habitats,FI,BOR,7310,Aapa mires,CB01,Yes,mandatory
habitats,FI,BOR,7310,Aapa mires,CB05,Yes,mandatory
habitats,FR,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CC01,Yes,mandatory
habitats,FR,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CE01,Yes,mandatory
habitats,DE,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CL04,Yes,mandatory
habitats,DE,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CI06,Yes,mandatory
habitats,DE,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CE07,Yes,mandatory
habitats,DE,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CF03,Yes,mandatory
habitats,IT,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CF01,Yes,mandatory
habitats,IT,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CF03,Yes,mandatory
habitats,IT,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CG02,Yes,mandatory
habitats,IT,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CG15,Yes,mandatory
habitats,IT,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CI04,Yes,mandatory
habitats,FR,MED,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CC01,Yes,mandatory
habitats,FR,MED,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CE01,Yes,mandatory
habitats,UK,ATL,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CA05,Yes,mandatory
habitats,UK,ATL,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CG02,Yes,mandatory
habitats,IT,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CF01,Yes,mandatory
habitats,IT,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CF03,Yes,mandatory
habitats,IT,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CG02,Yes,mandatory
habitats,IT,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CG15,Yes,mandatory
habitats,IT,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CH03,Yes,mandatory
habitats,IT,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CI03,Yes,mandatory
habitats,IT,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CI04,Yes,mandatory
habitats,IE,ATL,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CA03,Yes,mandatory
habitats,IT,MED,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CF01,Yes,mandatory
habitats,IT,MED,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CF03,Yes,mandatory
habitats,IT,MED,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CG02,Yes,mandatory
habitats,IT,MED,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CG15,Yes,mandatory
habitats,IT,MED,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CH03,Yes,mandatory
habitats,IT,MED,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CI03,Yes,mandatory
habitats,IT,MED,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CI04,Yes,mandatory
habitats,SK,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CF03,Yes,mandatory
habitats,FR,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CN01,Yes,mandatory
habitats,PL,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CF03,Yes,mandatory
habitats,PL,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CF12,Yes,mandatory
habitats,BG,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CN01,Yes,mandatory
habitats,BG,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CN02,Yes,mandatory
habitats,BG,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CL02,Yes,mandatory
habitats,BG,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CL01,Yes,mandatory
habitats,BG,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CN01,Yes,mandatory
habitats,BG,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CN02,Yes,mandatory
habitats,BG,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CC07,Yes,mandatory
habitats,BG,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CC01,Yes,mandatory
habitats,BG,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CL01,Yes,mandatory
habitats,RO,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CA05,Yes,mandatory
habitats,RO,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),CL04,Yes,mandatory
habitats,FR,CON,8130,Western Mediterranean and thermophilous scree,CC01,Yes,mandatory
habitats,FR,CON,8130,Western Mediterranean and thermophilous scree,CE01,Yes,mandatory
habitats,FR,ATL,8130,Western Mediterranean and thermophilous scree,CE01,Yes,mandatory
habitats,FR,ATL,8130,Western Mediterranean and thermophilous scree,CL01,Yes,mandatory
habitats,ES,MED,8130,Western Mediterranean and thermophilous scree,CA05,Yes,mandatory
habitats,ES,MED,8130,Western Mediterranean and thermophilous scree,CC01,Yes,mandatory
habitats,ES,MED,8130,Western Mediterranean and thermophilous scree,CE01,Yes,mandatory
habitats,ES,MED,8130,Western Mediterranean and thermophilous scree,CF03,Yes,mandatory
habitats,ES,MED,8130,Western Mediterranean and thermophilous scree,CG02,Yes,mandatory
habitats,ES,MED,8130,Western Mediterranean and thermophilous scree,CH03,Yes,mandatory
habitats,ES,MED,8130,Western Mediterranean and thermophilous scree,CS03,Yes,mandatory
habitats,ES,MED,8130,Western Mediterranean and thermophilous scree,CS04,Yes,mandatory
habitats,IT,CON,8130,Western Mediterranean and thermophilous scree,CA05,Yes,mandatory
habitats,IT,CON,8130,Western Mediterranean and thermophilous scree,CA06,Yes,mandatory
habitats,IT,CON,8130,Western Mediterranean and thermophilous scree,CC01,Yes,mandatory
habitats,IT,CON,8130,Western Mediterranean and thermophilous scree,CC07,Yes,mandatory
habitats,IT,CON,8130,Western Mediterranean and thermophilous scree,CF01,Yes,mandatory
habitats,IT,CON,8130,Western Mediterranean and thermophilous scree,CF03,Yes,mandatory
habitats,IT,CON,8130,Western Mediterranean and thermophilous scree,CG02,Yes,mandatory
habitats,IT,CON,8130,Western Mediterranean and thermophilous scree,CG15,Yes,mandatory
habitats,IT,CON,8130,Western Mediterranean and thermophilous scree,CH03,Yes,mandatory
habitats,IT,CON,8130,Western Mediterranean and thermophilous scree,CI01,Yes,mandatory
habitats,IT,MED,8130,Western Mediterranean and thermophilous scree,CA05,Yes,mandatory
habitats,IT,MED,8130,Western Mediterranean and thermophilous scree,CA06,Yes,mandatory
habitats,IT,MED,8130,Western Mediterranean and thermophilous scree,CC01,Yes,mandatory
habitats,IT,MED,8130,Western Mediterranean and thermophilous scree,CC07,Yes,mandatory
habitats,IT,MED,8130,Western Mediterranean and thermophilous scree,CF01,Yes,mandatory
habitats,IT,MED,8130,Western Mediterranean and thermophilous scree,CF03,Yes,mandatory
habitats,IT,MED,8130,Western Mediterranean and thermophilous scree,CG02,Yes,mandatory
habitats,IT,MED,8130,Western Mediterranean and thermophilous scree,CG15,Yes,mandatory
habitats,IT,MED,8130,Western Mediterranean and thermophilous scree,CH03,Yes,mandatory
habitats,IT,MED,8130,Western Mediterranean and thermophilous scree,CI01,Yes,mandatory
habitats,FR,MED,8130,Western Mediterranean and thermophilous scree,CA05,Yes,mandatory
habitats,ES,ATL,8130,Western Mediterranean and thermophilous scree,CA16,Yes,mandatory
habitats,ES,ATL,8130,Western Mediterranean and thermophilous scree,CA05,Yes,mandatory
habitats,ES,ATL,8130,Western Mediterranean and thermophilous scree,CF03,Yes,mandatory
habitats,ES,ATL,8130,Western Mediterranean and thermophilous scree,CS03,Yes,mandatory
habitats,ES,ATL,8130,Western Mediterranean and thermophilous scree,CS04,Yes,mandatory
habitats,ES,ATL,8130,Western Mediterranean and thermophilous scree,CC01,Yes,mandatory
habitats,FR,ALP,8130,Western Mediterranean and thermophilous scree,CN01,Yes,mandatory
habitats,ES,ALP,8130,Western Mediterranean and thermophilous scree,CA05,Yes,mandatory
habitats,ES,ALP,8130,Western Mediterranean and thermophilous scree,CF03,Yes,mandatory
habitats,IT,ALP,8130,Western Mediterranean and thermophilous scree,CA05,Yes,mandatory
habitats,IT,ALP,8130,Western Mediterranean and thermophilous scree,CA06,Yes,mandatory
habitats,IT,ALP,8130,Western Mediterranean and thermophilous scree,CC01,Yes,mandatory
habitats,IT,ALP,8130,Western Mediterranean and thermophilous scree,CC07,Yes,mandatory
habitats,IT,ALP,8130,Western Mediterranean and thermophilous scree,CF01,Yes,mandatory
habitats,IT,ALP,8130,Western Mediterranean and thermophilous scree,CF03,Yes,mandatory
habitats,IT,ALP,8130,Western Mediterranean and thermophilous scree,CG02,Yes,mandatory
habitats,IT,ALP,8130,Western Mediterranean and thermophilous scree,CG15,Yes,mandatory
habitats,IT,ALP,8130,Western Mediterranean and thermophilous scree,CH03,Yes,mandatory
habitats,IT,ALP,8130,Western Mediterranean and thermophilous scree,CI01,Yes,mandatory
habitats,FR,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CL04,Yes,mandatory
habitats,FR,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CB01,Yes,mandatory
habitats,FR,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CB02,Yes,mandatory
habitats,IT,ALP,9530,(Sub-) Mediterranean pine forests with endemic black pines,CL02,Yes,mandatory
habitats,SI,ALP,9530,(Sub-) Mediterranean pine forests with endemic black pines,CB05,Yes,mandatory
habitats,CY,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CF03,Yes,mandatory
habitats,CY,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CL02,Yes,mandatory
habitats,CY,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CN01,Yes,mandatory
habitats,CY,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CN02,Yes,mandatory
habitats,CY,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CB02,Yes,mandatory
habitats,CY,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CB04,Yes,mandatory
habitats,CY,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CB08,Yes,mandatory
habitats,CY,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CE01,Yes,mandatory
habitats,CY,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CE06,Yes,mandatory
habitats,CY,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CF02,Yes,mandatory
habitats,HR,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CI03,Yes,mandatory
habitats,HR,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,CL02,Yes,mandatory
habitats,ES,ALP,9530,(Sub-) Mediterranean pine forests with endemic black pines,CA01,Yes,mandatory
habitats,ES,ALP,9530,(Sub-) Mediterranean pine forests with endemic black pines,CB01,Yes,mandatory
habitats,ES,ALP,9530,(Sub-) Mediterranean pine forests with endemic black pines,CB03,Yes,mandatory
